corpus,size,level,repeat,strategy,fast_selected,stored_bytes,encode_us,decode_us
pattern-prefix,1048576,3,6,stream-better,true,788350,1009.535,202.433
pattern-prefix,1048576,3,7,numeric-min7,false,788562,1277.979,190.473
pattern-prefix,1048576,3,7,numeric-lazy2,false,788337,541.178,189.303
pattern-prefix,1048576,3,7,numeric-ldm,false,788562,1190.698,189.733
pattern-prefix,1048576,3,7,numeric-hash20,false,788562,1330.920,190.653
pattern-prefix,1048576,3,7,numeric,false,788562,1197.298,218.194
pattern-prefix,1048576,3,7,fast,true,787263,823.752,173.163
pattern-prefix,1048576,3,7,dual,true,787263,2403.616,177.023
pattern-prefix,1048576,3,7,sampled,false,788562,1401.301,192.883
pattern-prefix,1048576,3,7,stream-default,true,788350,987.315,215.423
pattern-prefix,1048576,3,7,stream-better,true,788350,991.155,217.924
pattern-prefix,1048576,3,7,numeric-buffered,false,788562,1252.798,194.663
random-prefix,1048576,3,1,fast,true,263017,2693.710,302.135
random-prefix,1048576,3,1,dual,true,263017,3594.594,229.174
random-prefix,1048576,3,1,sampled,false,267295,696.261,320.644
random-prefix,1048576,3,1,stream-default,true,264939,2120.882,281.454
random-prefix,1048576,3,1,stream-better,true,264939,2112.542,249.333
random-prefix,1048576,3,1,numeric-buffered,false,267295,368.446,357.085
random-prefix,1048576,3,1,numeric-min7,false,267295,323.414,315.595
random-prefix,1048576,3,1,numeric-lazy2,false,266633,460.087,298.045
random-prefix,1048576,3,1,numeric-ldm,false,267295,329.705,307.655
random-prefix,1048576,3,1,numeric-hash20,false,267295,596.209,340.435
random-prefix,1048576,3,1,numeric,false,267295,328.435,322.405
random-prefix,1048576,3,2,dual,true,263017,2639.509,170.263
random-prefix,1048576,3,2,sampled,false,267295,879.224,411.296
random-prefix,1048576,3,2,stream-default,true,264939,3071.666,325.535
random-prefix,1048576,3,2,stream-better,true,264939,3098.117,294.404
random-prefix,1048576,3,2,numeric-buffered,false,267295,358.065,304.265
random-prefix,1048576,3,2,numeric-min7,false,267295,435.676,415.326
random-prefix,1048576,3,2,numeric-lazy2,false,266633,603.409,405.886
random-prefix,1048576,3,2,numeric-ldm,false,267295,464.827,422.847
random-prefix,1048576,3,2,numeric-hash20,false,267295,597.679,309.545
random-prefix,1048576,3,2,numeric,false,267295,287.344,403.046
random-prefix,1048576,3,2,fast,true,263017,1873.118,172.932
random-prefix,1048576,3,3,sampled,false,267295,604.219,301.424
random-prefix,1048576,3,3,stream-default,true,264939,2380.836,222.963
random-prefix,1048576,3,3,stream-better,true,264939,2113.242,216.933
random-prefix,1048576,3,3,numeric-buffered,false,267295,457.246,417.607
random-prefix,1048576,3,3,numeric-min7,false,267295,438.197,429.956
random-prefix,1048576,3,3,numeric-lazy2,false,266633,432.737,296.404
random-prefix,1048576,3,3,numeric-ldm,false,267295,316.864,302.145
random-prefix,1048576,3,3,numeric-hash20,false,267295,568.359,298.154
random-prefix,1048576,3,3,numeric,false,267295,331.235,319.084
random-prefix,1048576,3,3,fast,true,263017,1836.798,204.803
random-prefix,1048576,3,3,dual,true,263017,3380.970,164.953
random-prefix,1048576,3,4,stream-default,true,264939,2144.122,215.634
random-prefix,1048576,3,4,stream-better,true,264939,3155.458,335.755
random-prefix,1048576,3,4,numeric-buffered,false,267295,565.608,446.877
random-prefix,1048576,3,4,numeric-min7,false,267295,456.916,437.227
random-prefix,1048576,3,4,numeric-lazy2,false,266633,616.779,423.936
random-prefix,1048576,3,4,numeric-ldm,false,267295,507.527,430.437
random-prefix,1048576,3,4,numeric-hash20,false,267295,859.783,447.306
random-prefix,1048576,3,4,numeric,false,267295,434.546,451.877
random-prefix,1048576,3,4,fast,true,263017,2761.742,276.764
random-prefix,1048576,3,4,dual,true,263017,3698.246,224.943
random-prefix,1048576,3,4,sampled,false,267295,922.854,452.247
random-prefix,1048576,3,5,stream-better,true,264939,2813.612,268.634
random-prefix,1048576,3,5,numeric-buffered,false,267295,376.066,316.994
random-prefix,1048576,3,5,numeric-min7,false,267295,441.626,418.947
random-prefix,1048576,3,5,numeric-lazy2,false,266633,465.317,337.415
random-prefix,1048576,3,5,numeric-ldm,false,267295,460.177,412.566
random-prefix,1048576,3,5,numeric-hash20,false,267295,776.491,424.777
random-prefix,1048576,3,5,numeric,false,267295,290.815,307.904
random-prefix,1048576,3,5,fast,true,263017,1899.628,180.533
random-prefix,1048576,3,5,dual,true,263017,2878.123,217.214
random-prefix,1048576,3,5,sampled,false,267295,742.381,342.785
random-prefix,1048576,3,5,stream-default,true,264939,2103.132,226.053
random-prefix,1048576,3,6,numeric-buffered,false,267295,351.906,293.744
random-prefix,1048576,3,6,numeric-min7,false,267295,301.895,298.134
random-prefix,1048576,3,6,numeric-lazy2,false,266633,431.006,300.705
random-prefix,1048576,3,6,numeric-ldm,false,267295,304.265,293.284
random-prefix,1048576,3,6,numeric-hash20,false,267295,547.328,297.564
random-prefix,1048576,3,6,numeric,false,267295,272.354,309.695
random-prefix,1048576,3,6,fast,true,263017,1831.528,184.573
random-prefix,1048576,3,6,dual,true,263017,3504.823,180.463
random-prefix,1048576,3,6,sampled,false,267295,615.039,298.255
random-prefix,1048576,3,6,stream-default,true,264939,2175.172,222.634
random-prefix,1048576,3,6,stream-better,true,264939,2303.995,216.503
random-prefix,1048576,3,7,numeric-min7,false,267295,330.325,294.824
random-prefix,1048576,3,7,numeric-lazy2,false,266633,433.116,298.695
random-prefix,1048576,3,7,numeric-ldm,false,267295,431.046,397.846
random-prefix,1048576,3,7,numeric-hash20,false,267295,684.841,407.046
random-prefix,1048576,3,7,numeric,false,267295,416.207,425.566
random-prefix,1048576,3,7,fast,true,263017,2679.161,208.073
random-prefix,1048576,3,7,dual,true,263017,3509.382,198.703
random-prefix,1048576,3,7,sampled,false,267295,875.193,424.917
random-prefix,1048576,3,7,stream-default,true,264939,3129.107,293.704
random-prefix,1048576,3,7,stream-better,true,264939,3029.015,248.744
random-prefix,1048576,3,7,numeric-buffered,false,267295,360.425,298.645
