pair,position,reader,phase,mode,compressed,size,corpus,sample,open_us,read_us,total_us,archive_bytes
9,2,main,write,plain,true,8388608,pattern,1,0.000,0.000,32385.820,312704
9,2,main,write,plain,true,8388608,pattern,2,0.000,0.000,32184.639,312704
9,2,main,write,plain,true,8388608,pattern,3,0.000,0.000,36288.433,312704
9,2,main,write,plain,true,8388608,pattern,4,0.000,0.000,39017.589,312704
9,2,main,write,plain,true,8388608,pattern,5,0.000,0.000,39248.760,312704
9,3,branch,write,plain,true,8388608,pattern,1,0.000,0.000,32390.280,312704
9,3,branch,write,plain,true,8388608,pattern,2,0.000,0.000,32080.548,312704
9,3,branch,write,plain,true,8388608,pattern,3,0.000,0.000,32370.840,312704
9,3,branch,write,plain,true,8388608,pattern,4,0.000,0.000,31788.767,312704
9,3,branch,write,plain,true,8388608,pattern,5,0.000,0.000,32305.750,312704
10,0,main,write,plain,true,8388608,pattern,1,0.000,0.000,32924.094,312704
10,0,main,write,plain,true,8388608,pattern,2,0.000,0.000,32329.200,312704
10,0,main,write,plain,true,8388608,pattern,3,0.000,0.000,32897.584,312704
10,0,main,write,plain,true,8388608,pattern,4,0.000,0.000,32616.322,312704
10,0,main,write,plain,true,8388608,pattern,5,0.000,0.000,33224.716,312704
10,1,branch,write,plain,true,8388608,pattern,1,0.000,0.000,33797.179,312704
10,1,branch,write,plain,true,8388608,pattern,2,0.000,0.000,32797.863,312704
10,1,branch,write,plain,true,8388608,pattern,3,0.000,0.000,33500.967,312704
10,1,branch,write,plain,true,8388608,pattern,4,0.000,0.000,31692.366,312704
10,1,branch,write,plain,true,8388608,pattern,5,0.000,0.000,35924.101,312704
10,2,branch,write,plain,true,8388608,pattern,1,0.000,0.000,34651.024,312704
10,2,branch,write,plain,true,8388608,pattern,2,0.000,0.000,87736.316,312704
10,2,branch,write,plain,true,8388608,pattern,3,0.000,0.000,129651.592,312704
10,2,branch,write,plain,true,8388608,pattern,4,0.000,0.000,169854.491,312704
10,2,branch,write,plain,true,8388608,pattern,5,0.000,0.000,72173.436,312704
10,3,main,write,plain,true,8388608,pattern,1,0.000,0.000,34086.631,312704
10,3,main,write,plain,true,8388608,pattern,2,0.000,0.000,31890.358,312704
10,3,main,write,plain,true,8388608,pattern,3,0.000,0.000,38108.695,312704
10,3,main,write,plain,true,8388608,pattern,4,0.000,0.000,36719.077,312704
10,3,main,write,plain,true,8388608,pattern,5,0.000,0.000,37011.078,312704
11,0,branch,write,plain,true,8388608,pattern,1,0.000,0.000,31503.756,312704
11,0,branch,write,plain,true,8388608,pattern,2,0.000,0.000,31660.987,312704
11,0,branch,write,plain,true,8388608,pattern,3,0.000,0.000,37001.608,312704
11,0,branch,write,plain,true,8388608,pattern,4,0.000,0.000,32779.913,312704
11,0,branch,write,plain,true,8388608,pattern,5,0.000,0.000,31486.776,312704
11,1,main,write,plain,true,8388608,pattern,1,0.000,0.000,33049.976,312704
11,1,main,write,plain,true,8388608,pattern,2,0.000,0.000,31466.046,312704
11,1,main,write,plain,true,8388608,pattern,3,0.000,0.000,36010.522,312704
11,1,main,write,plain,true,8388608,pattern,4,0.000,0.000,37742.793,312704
11,1,main,write,plain,true,8388608,pattern,5,0.000,0.000,37247.481,312704
11,2,main,write,plain,true,8388608,pattern,1,0.000,0.000,33060.815,312704
11,2,main,write,plain,true,8388608,pattern,2,0.000,0.000,32949.365,312704
11,2,main,write,plain,true,8388608,pattern,3,0.000,0.000,32209.000,312704
11,2,main,write,plain,true,8388608,pattern,4,0.000,0.000,33943.300,312704
11,2,main,write,plain,true,8388608,pattern,5,0.000,0.000,32134.690,312704
11,3,branch,write,plain,true,8388608,pattern,1,0.000,0.000,33436.738,312704
11,3,branch,write,plain,true,8388608,pattern,2,0.000,0.000,32003.779,312704
11,3,branch,write,plain,true,8388608,pattern,3,0.000,0.000,38743.569,312704
11,3,branch,write,plain,true,8388608,pattern,4,0.000,0.000,37250.770,312704
