pair,position,reader,phase,mode,compressed,size,corpus,sample,open_us,read_us,total_us,archive_bytes
10,1,branch,stream,encrypted,false,8388608,random,5,199.163,16262.172,17951.150,8659328
10,2,branch,stream,encrypted,false,8388608,random,1,207.003,16982.284,18665.471,8659328
10,2,branch,stream,encrypted,false,8388608,random,2,204.163,16241.472,17908.699,8659328
10,2,branch,stream,encrypted,false,8388608,random,3,201.183,16172.711,17837.648,8659328
10,2,branch,stream,encrypted,false,8388608,random,4,195.403,16200.322,17831.898,8659328
10,2,branch,stream,encrypted,false,8388608,random,5,191.843,16169.771,17853.908,8659328
10,3,main,stream,encrypted,false,8388608,random,1,206.824,18901.325,22443.393,8659328
10,3,main,stream,encrypted,false,8388608,random,2,223.333,18089.752,21518.127,8659328
10,3,main,stream,encrypted,false,8388608,random,3,201.213,18127.483,21523.717,8659328
10,3,main,stream,encrypted,false,8388608,random,4,203.393,18007.241,21473.177,8659328
10,3,main,stream,encrypted,false,8388608,random,5,212.933,18651.221,22162.797,8659328
11,0,branch,stream,encrypted,false,8388608,random,1,204.323,17116.256,18910.525,8659328
11,0,branch,stream,encrypted,false,8388608,random,2,209.103,16712.700,18424.137,8659328
11,0,branch,stream,encrypted,false,8388608,random,3,210.843,16211.672,17896.039,8659328
11,0,branch,stream,encrypted,false,8388608,random,4,209.033,16240.612,17907.379,8659328
11,0,branch,stream,encrypted,false,8388608,random,5,204.113,16233.212,17914.649,8659328
11,1,main,stream,encrypted,false,8388608,random,1,212.244,18899.555,22333.291,8659328
11,1,main,stream,encrypted,false,8388608,random,2,202.123,17965.700,21355.375,8659328
11,1,main,stream,encrypted,false,8388608,random,3,209.364,18312.536,21716.821,8659328
11,1,main,stream,encrypted,false,8388608,random,4,203.863,18208.814,21690.100,8659328
11,1,main,stream,encrypted,false,8388608,random,5,225.834,19472.254,22975.701,8659328
11,2,main,stream,encrypted,false,8388608,random,1,224.183,19017.497,22464.242,8659328
11,2,main,stream,encrypted,false,8388608,random,2,213.993,18162.204,21592.549,8659328
11,2,main,stream,encrypted,false,8388608,random,3,211.464,18293.535,21748.162,8659328
11,2,main,stream,encrypted,false,8388608,random,4,222.704,18212.634,21656.010,8659328
11,2,main,stream,encrypted,false,8388608,random,5,203.853,18095.142,21504.487,8659328
11,3,branch,stream,encrypted,false,8388608,random,1,203.213,17052.266,19136.499,8659328
11,3,branch,stream,encrypted,false,8388608,random,2,239.134,16838.022,18664.151,8659328
11,3,branch,stream,encrypted,false,8388608,random,3,209.283,16804.422,18551.359,8659328
11,3,branch,stream,encrypted,false,8388608,random,4,220.174,16325.293,18050.712,8659328
11,3,branch,stream,encrypted,false,8388608,random,5,195.843,16143.481,17788.917,8659328
12,0,main,stream,encrypted,false,8388608,random,1,208.084,18595.040,22009.536,8659328
12,0,main,stream,encrypted,false,8388608,random,2,204.294,18056.921,21507.958,8659328
12,0,main,stream,encrypted,false,8388608,random,3,216.224,18678.701,22100.127,8659328
12,0,main,stream,encrypted,false,8388608,random,4,207.873,18239.785,21693.660,8659328
12,0,main,stream,encrypted,false,8388608,random,5,212.223,18695.922,22154.568,8659328
12,1,branch,stream,encrypted,false,8388608,random,1,196.924,16979.734,18663.912,8659328
12,1,branch,stream,encrypted,false,8388608,random,2,197.863,16174.132,17895.879,8659328
12,1,branch,stream,encrypted,false,8388608,random,3,204.463,16166.812,17833.188,8659328
12,1,branch,stream,encrypted,false,8388608,random,4,202.383,16128.600,17768.497,8659328
12,1,branch,stream,encrypted,false,8388608,random,5,195.493,16208.032,17861.769,8659328
12,2,branch,stream,encrypted,false,8388608,random,1,203.123,16927.294,18613.130,8659328
12,2,branch,stream,encrypted,false,8388608,random,2,194.953,16096.670,17754.317,8659328
12,2,branch,stream,encrypted,false,8388608,random,3,196.683,16320.143,18062.361,8659328
12,2,branch,stream,encrypted,false,8388608,random,4,253.414,16954.394,18677.321,8659328
12,2,branch,stream,encrypted,false,8388608,random,5,214.024,16621.068,18338.336,8659328
12,3,main,stream,encrypted,false,8388608,random,1,216.773,18822.284,22286.650,8659328
12,3,main,stream,encrypted,false,8388608,random,2,206.624,18068.181,21487.807,8659328
12,3,main,stream,encrypted,false,8388608,random,3,203.933,18119.603,21572.508,8659328
12,3,main,stream,encrypted,false,8388608,random,4,202.983,18086.962,21519.878,8659328
